booking_date,booking_date_month,client_code,service_code,service_desc,staff,price,canceled_yes_no,,,,,,
2018-04-28,April,LEGL01,SHCW,Women's hair cut,SINEAD,74.67,1,,,,,,
2018-04-28,April,MACB01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-04-28,April,WHIA01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-04-28,April,HOS01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-04-28,April,HUDM01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-04-29,April,WAGL01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-04-29,April,ZHIJ01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-01,May,FLAD01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-01,May,GRIP01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-01,May,LEHJ01,SHCM,Men's hair cut,JJ,50,0,,,,,,
2018-05-01,May,HILJ01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-01,May,BROS01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-01,May,CYRA01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-01,May,TAYE01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-01,May,KERT01,CALC,Accent lights and color,JJ,70,0,,,,,,
2018-05-01,May,ALVJ01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-01,May,FLEB01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-01,May,KERT01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-02,May,NELT01,SBD,Blowdry,SINEAD,30,0,,,,,,
2018-05-02,May,DENB01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-02,May,RODP01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-02,May,KINN01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-02,May,POTR01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-02,May,MARA01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-02,May,ATKN01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-02,May,LEEV01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-03,May,SPIJ01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-03,May,BRAN01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-03,May,NIES02,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-03,May,TSAR01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-03,May,NEEL01,CTU,Color touch up,JJ,40,0,,,,,,
2018-05-03,May,GUYD01,CCAMO,Men's camo color,BECKY,40,1,,,,,,
2018-05-03,May,GUYD01,SHCM,Men's hair cut,BECKY,41.15,1,,,,,,
2018-05-03,May,HOLL01,SBD,Blowdry,SINEAD,45,0,,,,,,
2018-05-03,May,NELT01,SBD,Blowdry,SINEAD,45.11,1,,,,,,
2018-05-03,May,NIDN01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-03,May,SKUD01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-03,May,BREM01,SHCM,Men's hair cut,SINEAD,55,0,,,,,,
2018-05-03,May,BHAJ01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-03,May,MESN01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-03,May,LYNG01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-03,May,MARR01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-03,May,LEFN01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-03,May,BRIK01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-03,May,WOOD02,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-03,May,HENI01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-05-03,May,NEEL01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-04,May,PLUJ01,CCAMO,Men's camo color,JJ,25,0,,,,,,
2018-05-04,May,COLR02,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-04,May,ZIMJ01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-04,May,ALIR02,SBD,Blowdry,BECKY,30,0,,,,,,
2018-05-04,May,CAND01,CCAMO,Men's camo color,JJ,32.08,1,,,,,,
2018-05-04,May,GUYD01,CCAMO,Men's camo color,BECKY,35,0,,,,,,
2018-05-04,May,COLE01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-04,May,COLB01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-04,May,GUYD01,SHCM,Men's hair cut,BECKY,40,0,,,,,,
2018-05-04,May,RICC01,SBD,Blowdry,BECKY,40,0,,,,,,
2018-05-04,May,PENM01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-05-04,May,MCGV01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-05-04,May,NICP01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-05-04,May,BYRP01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-04,May,COLG01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-04,May,SIRM01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-04,May,MCGV01,CMT,Color mini touch up,JOANNE,50,0,,,,,,
2018-05-04,May,KOOM01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-04,May,PLUJ01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-04,May,CAND01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-04,May,PENM01,CTU,Color touch up,JOANNE,60,0,,,,,,
2018-05-04,May,GHOP01,SHCW,Women's hair cut,BECKY,70,0,,,,,,
2018-05-04,May,RICC01,CFC,Color full color,JOANNE,80,0,,,,,,
2018-05-04,May,BENS01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-04,May,MICK01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-04,May,SCHC01,CHLPL,Highlights partial,JOANNE,100,0,,,,,,
2018-05-04,May,GHOP01,CALC,Accent lights and color,JOANNE,130,0,,,,,,
2018-05-04,May,PENM01,SBD5+1,Blow dry bundle 5+1,HOUSE,240,0,,,,,,
2018-05-04,May,DUFD01,CON,Consultation,JJ,0,1,,,,,,
2018-05-05,May,IRWE01,CON,Consultation,SINEAD,0,0,,,,,,
2018-05-05,May,LAMC01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-05,May,ALIA01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-05,May,WYRC01,SBD,Blowdry,JJ,32,0,,,,,,
2018-05-05,May,BOTN01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-05,May,ODOA01,SHCW,Women's hair cut,BECKY,40,0,,,,,,
2018-05-05,May,BROF01,SBD,Blowdry,BECKY,40,0,,,,,,
2018-05-05,May,WONM02,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-05,May,HUDM01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-05,May,IRWE01,SHCM,Men's hair cut,SINEAD,55,0,,,,,,
2018-05-05,May,SCOJ01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-05,May,FISV01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-05,May,TUMM01,CTU,Color touch up,JOANNE,60,0,,,,,,
2018-05-05,May,SHIL01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-05,May,CHUJ01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-05,May,HESM01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-05,May,CAYK01,CTU,Color touch up,JOANNE,70,0,,,,,,
2018-05-05,May,IRWE01,CTU,Color touch up,JOANNE,70,0,,,,,,
2018-05-05,May,GAGC01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-05,May,BENL01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-05,May,TUMM01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-05,May,ERWS01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-05,May,BROF01,CALC,Accent lights and color,JOANNE,130,0,,,,,,
2018-05-05,May,ERWS01,CALC,Accent lights and color,JOANNE,140,0,,,,,,
2018-05-05,May,BENL01,CBAL,Balayage,JOANNE,190,0,,,,,,
2018-05-06,May,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1,,,,,,
2018-05-06,May,ROUT01,SBD,Blowdry,JJ,44.55,1,,,,,,
2018-05-06,May,NELT01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-05-06,May,HUDS01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-06,May,JONK01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-06,May,SARM01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-08,May,CARB01,CON,Consultation,BECKY,0,1,,,,,,
2018-05-08,May,BATP01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-08,May,HOWC01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-08,May,MCPL01,SBD,Blowdry,BECKY,40,0,,,,,,
2018-05-08,May,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1,,,,,,
2018-05-08,May,MCPL01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-05-08,May,HILJ01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-08,May,ALZR01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-08,May,LEEP01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-08,May,PIPJ01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-08,May,JUDJ01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-08,May,KIMS01,CFC,Color full color,JOANNE,75,0,,,,,,
2018-05-08,May,KIMY01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-08,May,BOSJ01,SHCW,Women's hair cut,SINEAD,90,0,,,,,,
2018-05-08,May,KIMS01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-08,May,BRES01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-08,May,TAYJ01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-08,May,MCPL01,CHLFH,Highlights full,JOANNE,150,0,,,,,,
2018-05-08,May,TAYJ01,CHLPL,Highlights partial,JOANNE,160,0,,,,,,
2018-05-08,May,TAYL01,CHLFH,Highlights full,JOANNE,160,0,,,,,,
2018-05-08,May,NELT01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0,,,,,,
2018-05-09,May,FLEL01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-09,May,SHAS01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-09,May,COLG01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-09,May,CABL01,CFC,Color full color,JOANNE,65,0,,,,,,
2018-05-09,May,ANDN01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-09,May,CRIV01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-09,May,RUPN01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-09,May,MCLE01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-09,May,SINJ01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-09,May,BERH01,CALC,Accent lights and color,JOANNE,90,0,,,,,,
2018-05-09,May,BERH01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-09,May,KRIJ01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-05-10,May,KATM01,CON,Consultation,JOANNE,0,1,,,,,,
2018-05-10,May,TAYT01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-10,May,TAYR01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-10,May,HOLL01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-10,May,BROS01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-10,May,BUDG02,SHCM,Men's hair cut,SINEAD,55,0,,,,,,
2018-05-10,May,SOLR01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-10,May,DINJ01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-10,May,SHAP01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-10,May,MARK01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-10,May,COLJ01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-10,May,THOD01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-10,May,MONE01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-10,May,STEP01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-10,May,RODP01,SHCW,Women's hair cut,SINEAD,74.67,1,,,,,,
2018-05-10,May,NORL01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-10,May,ROSD01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-10,May,KALA01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-10,May,BREH01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-10,May,HOLS01,CALC,Accent lights and color,JOANNE,120,0,,,,,,
2018-05-10,May,BOES01,CALC,Accent lights and color,JOANNE,120,0,,,,,,
2018-05-10,May,REIC01,CHLFH,Highlights full,JOANNE,140,0,,,,,,
2018-05-10,May,KALA01,CHLPL,Highlights partial,JOANNE,150,0,,,,,,
2018-05-10,May,RODP01,CHLFH,Highlights full,JOANNE,150,1,,,,,,
2018-05-10,May,AINM01,SBD5+1,Blow dry bundle 5+1,HOUSE,230,0,,,,,,
2018-05-10,May,RODP01,CON,Consultation,JOANNE,0,1,,,,,,
2018-05-11,May,REDM01,CON,Consultation,JJ,0,0,,,,,,
2018-05-11,May,MURS01,SHCM,Men's hair cut,BECKY,5,0,,,,,,
2018-05-11,May,COWL01,SMARTBOND,Smart Bond,JOANNE,25,0,,,,,,
2018-05-11,May,LIMB01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-11,May,WARN01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-11,May,BROS02,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-11,May,WARK01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-11,May,KHAN01,SBD,Blowdry,BECKY,30,0,,,,,,
2018-05-11,May,TIML01,SBD,Blowdry,JJ,32,0,,,,,,
2018-05-11,May,GIEC01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-11,May,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1,,,,,,
2018-05-11,May,LEEO01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-05-11,May,SIRM01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-11,May,COLG01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-11,May,LEEO01,CTU,Color touch up,JOANNE,50,0,,,,,,
2018-05-11,May,ARRM01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-11,May,NGUS01,CTU,Color touch up,JOANNE,66.52,1,,,,,,
2018-05-11,May,COWL01,SHCW,Women's hair cut,BECKY,70,0,,,,,,
2018-05-11,May,COLG01,CTU,Color touch up,JOANNE,70,0,,,,,,
2018-05-11,May,NOWT01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-11,May,GRAA01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-11,May,CHA*01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-11,May,NICL01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-11,May,NGUS01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-05-11,May,THOW01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-11,May,COWL01,CHLPL,Highlights partial,JOANNE,150,0,,,,,,
2018-05-12,May,JASA01,CON,Consultation,JJ,0,0,,,,,,
2018-05-12,May,PEEL01,SBD,Blowdry,SINEAD,30,0,,,,,,
2018-05-12,May,ROST01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-12,May,TYRK01,SBD,Blowdry,SINEAD,40,0,,,,,,
2018-05-12,May,DONB01,SBD,Blowdry,SINEAD,45.11,1,,,,,,
2018-05-12,May,SKUD01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-05-12,May,PHIJ01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-12,May,SARM01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-12,May,NELT01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-12,May,HUDM01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-12,May,STOD01,SHCM,Men's hair cut,SINEAD,55,0,,,,,,
2018-05-12,May,MARG01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-12,May,MARM01,CFC,Color full color,JOANNE,65,0,,,,,,
2018-05-12,May,EZIR01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-12,May,TINT02,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-12,May,LYL01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-12,May,SARM01,CFC,Color full color,JOANNE,85,0,,,,,,
2018-05-12,May,TAYJ02,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-12,May,GOSD01,CHLPL,Highlights partial,JOANNE,130,0,,,,,,
2018-05-12,May,SMIS01,CHLFH,Highlights full,JOANNE,140,0,,,,,,
2018-05-12,May,DONB01,CHLPL,Highlights partial,JOANNE,147.73,1,,,,,,
2018-05-12,May,TYRK01,CHLPL,Highlights partial,JOANNE,150,0,,,,,,
2018-05-12,May,TAYJ02,CHLFH,Highlights full,JOANNE,150,0,,,,,,
2018-05-12,May,JASA01,SBD5+1,Blow dry bundle 5+1,HOUSE,260,0,,,,,,
2018-05-12,May,CASH01,CON,Consultation,JJ,0,1,,,,,,
2018-05-15,May,MELE01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-15,May,MACR01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-15,May,BREF01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-15,May,SCHJ01,CCAMO,Men's camo color,JJ,45,0,,,,,,
2018-05-15,May,BURT01,CALC,Accent lights and color,JOANNE,45,0,,,,,,
2018-05-15,May,BURT01,SHCM,Men's hair cut,JJ,50,0,,,,,,
2018-05-15,May,BROS01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-15,May,ROSM01,CTU,Color touch up,JOANNE,50,0,,,,,,
2018-05-15,May,SARK01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-15,May,MOLC01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-15,May,CHMY01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-15,May,ARAI01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-15,May,LUCL01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-15,May,SCHJ01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-15,May,MONL01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-15,May,KUCM02,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-15,May,RODP01,SHCW,Women's hair cut,SINEAD,90,0,,,,,,
2018-05-15,May,WOOJ01,SHCW,Women's hair cut,SINEAD,90,0,,,,,,
2018-05-15,May,SARK01,CHLPHC,Partial highlights and color,JOANNE,140,0,,,,,,
2018-05-15,May,RODP01,CHLPL,Highlights partial,JOANNE,160,0,,,,,,
2018-05-15,May,HENI01,CON,Consultation,JOANNE,0,1,,,,,,
2018-05-16,May,RODP01,CON,Consultation,SINEAD,25,0,,,,,,
2018-05-16,May,ELSM01,SBD,Blowdry,SINEAD,30,0,,,,,,
2018-05-16,May,MACT01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-16,May,KUKK01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-16,May,NELT01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-16,May,SARA01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-16,May,REIL01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-16,May,CURK01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-16,May,LAMD01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-16,May,SCHH01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-16,May,BUSC01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-17,May,HAMD01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-17,May,ABL*01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-17,May,PER*01,SBD,Blowdry,BECKY,30,0,,,,,,
2018-05-17,May,BUEM01,SBD,Blowdry,SINEAD,30,0,,,,,,
2018-05-17,May,BURL01,SBD,Blowdry,SINEAD,40,0,,,,,,
2018-05-17,May,NELT01,SBD,Blowdry,SINEAD,45.11,1,,,,,,
2018-05-17,May,YATT01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-05-17,May,HOLL01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-17,May,WOOD02,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-17,May,HILJ01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-17,May,COLG01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-17,May,HILJ01,CMT,Color mini touch up,JOANNE,50,0,,,,,,
2018-05-17,May,PRIL01,SHCW,Women's hair cut,JJ,51,0,,,,,,
2018-05-17,May,HUDM01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-17,May,SHAA01,SHCM,Men's hair cut,SINEAD,55,0,,,,,,
2018-05-17,May,SIDA01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-17,May,BHAB01,SDUD,Dry updo,BECKY,60,1,,,,,,
2018-05-17,May,STOS01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-17,May,MORB01,CFC,Color full color,JOANNE,85,0,,,,,,
2018-05-17,May,GOSD01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-05-17,May,DONB01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-05-17,May,MANL01,SHCW,Women's hair cut,SINEAD,90,0,,,,,,
2018-05-17,May,CHUA01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-05-17,May,OKEM01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-17,May,MORB01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-17,May,CHUA01,CALC,Accent lights and color,JOANNE,130,0,,,,,,
2018-05-17,May,LOCS01,CHLPL,Highlights partial,JOANNE,140,0,,,,,,
2018-05-17,May,BURL01,CHLPHC,Partial highlights and color,JOANNE,170,0,,,,,,
2018-05-17,May,DONB01,CCO,Color correction,JOANNE,205,1,,,,,,
2018-05-18,May,MASA01,SHCM,Men's hair cut,BECKY,30,0,,,,,,
2018-05-18,May,DELC01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-05-18,May,PENM01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-18,May,SKUD01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-18,May,CORS02,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-18,May,OHAG01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-05-18,May,SAMJ01,SHCW,Women's hair cut,JJ,66.5,0,,,,,,
2018-05-18,May,WOOD01,CTU,Color touch up,JOANNE,70,0,,,,,,
2018-05-18,May,SIRM01,SHCW,Women's hair cut,BECKY,80,0,,,,,,
2018-05-18,May,NICS01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-18,May,MESK01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-18,May,WOOD01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-05-18,May,ROBT01,CHLPHC,Partial highlights and color,JOANNE,140,0,,,,,,
2018-05-18,May,SAMJ01,CHLPL,Highlights partial,JOANNE,150,0,,,,,,
2018-05-18,May,DONB01,CBAL,Balayage,KELLY,155.56,1,,,,,,
2018-05-19,May,MCGM01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-19,May,JONW01,SHCW,Women's hair cut,KELLY,45,0,,,,,,
2018-05-19,May,JONE01,SHCW,Women's hair cut,KELLY,45,0,,,,,,
2018-05-19,May,HASS01,SHCW,Women's hair cut,KELLY,45,0,,,,,,
2018-05-19,May,OGOE01,SHCW,Women's hair cut,KELLY,45,0,,,,,,
2018-05-19,May,BARE01,SHCW,Women's hair cut,KELLY,45,0,,,,,,
2018-05-19,May,DANJ01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-19,May,NIDN01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-05-19,May,WONM02,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-19,May,RUTR01,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-19,May,RIZB01,SHCW,Women's hair cut,KELLY,55,0,,,,,,
2018-05-19,May,RIZB01,CFC,Color full color,KELLY,55,0,,,,,,
2018-05-19,May,BARE01,CFC,Color full color,KELLY,65,0,,,,,,
2018-05-19,May,MCKS01,SHCW,Women's hair cut,SINEAD,70,0,,,,,,
2018-05-19,May,DANJ01,CTU,Color touch up,JOANNE,70,0,,,,,,
2018-05-19,May,NIDN01,CTU,Color touch up,JOANNE,70,0,,,,,,
2018-05-19,May,IORC01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-19,May,DANG01,SHCW,Women's hair cut,JJ,82,0,,,,,,
2018-05-19,May,RUTR01,CFC,Color full color,JOANNE,85,0,,,,,,
2018-05-19,May,NELT01,SHCW,Women's hair cut,SINEAD,90,0,,,,,,
2018-05-19,May,LEIF01,SDUD,Dry updo,SINEAD,90,0,,,,,,
2018-05-19,May,LURM01,CALC,Accent lights and color,JOANNE,120,0,,,,,,
2018-05-19,May,MIRY01,CDPB,double process blonde,JOANNE,150,1,,,,,,
2018-05-19,May,HILJ01,CHLPHC,Partial highlights and color,JOANNE,158.18,1,,,,,,
2018-05-19,May,RONM01,CHLFHC,Full Highlights and color,JOANNE,160,0,,,,,,
2018-05-22,May,CARB01,CON,Consultation,BECKY,0,0,,,,,,
2018-05-22,May,ANDJ01,TRE 1,Treatments 1,KELLY,20,0,,,,,,
2018-05-22,May,SHAI01,TRE 1,Treatments 1,JOANNE,20,0,,,,,,
2018-05-22,May,DRAR01,SHCM,Men's hair cut,SINEAD,35,0,,,,,,
2018-05-22,May,PN01,SHCM,Men's hair cut,KELLY,35,0,,,,,,
2018-05-22,May,BORJ01,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-05-22,May,KUKH01,SBD,Blowdry,BECKY,40,0,,,,,,
2018-05-22,May,MOGS01,SHCW,Women's hair cut,KELLY,45,0,,,,,,
2018-05-22,May,ANDJ01,CT,Color toner,KELLY,45,0,,,,,,
2018-05-22,May,HELJ01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-05-22,May,KUKK01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-22,May,WOOJ01,SBD,Blowdry,SINEAD,50,0,,,,,,
2018-05-22,May,WONM02,SBD,Blowdry,JJ,52,0,,,,,,
2018-05-22,May,HOLD01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-05-22,May,RIVA01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
