booking_date,booking_date_month,booking_day_of_week,client_code,service_code,service_desc,staff,price,canceled_yes_no
2018-03-14,March,Wednesday,JUNJ01,CON,Consultation,JJ,0,1
2018-03-14,March,Wednesday,NORJ01,SHCM,Men's hair cut,JJ,49.48,1
2018-03-15,March,Thursday,SCHJ01,CON,Consultation,JJ,0,0
2018-03-15,March,Thursday,SCHJ02,SHCM,Men's hair cut,JJ,40,0
2018-03-15,March,Thursday,LEHJ01,SHCM,Men's hair cut,JJ,40,0
2018-03-15,March,Thursday,THOD01,SHCM,Men's hair cut,JJ,40,0
2018-03-15,March,Thursday,KERT01,SHCW,Women's hair cut,JJ,82,0
2018-03-15,March,Thursday,CORS01,SHCW,Women's hair cut,JJ,82,0
2018-03-16,March,Friday,SLEA01,SHCM,Men's hair cut,JJ,40,0
2018-03-16,March,Friday,STEH01,SHCM,Men's hair cut,JJ,40,0
2018-03-16,March,Friday,CHEW01,SHCW,Women's hair cut,JJ,82,0
2018-03-16,March,Friday,PARC01,SHCW,Women's hair cut,JJ,82,0
2018-03-16,March,Friday,TSUL01,SHCW,Women's hair cut,JJ,82,0
2018-03-16,March,Friday,STRH01,SHCW,Women's hair cut,JJ,82,0
2018-03-20,March,Tuesday,HUDS01,SHCW,Women's hair cut,JJ,82,0
2018-03-20,March,Tuesday,ERWS01,SHCW,Women's hair cut,JJ,82,0
2018-03-20,March,Tuesday,HOT01,SHCW,Women's hair cut,JJ,82,0
2018-03-20,March,Tuesday,MAIK01,SHCW,Women's hair cut,JJ,82,0
2018-03-20,March,Tuesday,NGUS01,SHCW,Women's hair cut,JJ,102,0
2018-03-21,March,Wednesday,BERI01,SHCM,Men's hair cut,JJ,40,0
2018-03-21,March,Wednesday,ROLD01,SHCM,Men's hair cut,JJ,40,0
2018-03-21,March,Wednesday,POTR01,SHCM,Men's hair cut,JJ,40,0
2018-03-21,March,Wednesday,YUES01,SHCW,Women's hair cut,JJ,82,0
2018-03-21,March,Wednesday,KRIJ01,SHCW,Women's hair cut,JJ,82,0
2018-03-21,March,Wednesday,CASH01,SHCW,Women's hair cut,JJ,82,0
2018-03-22,March,Thursday,HYSA01,SHCM,Men's hair cut,JJ,40,0
2018-03-22,March,Thursday,GALB01,SHCM,Men's hair cut,JJ,40,0
2018-03-22,March,Thursday,TAYD01,SHCW,Women's hair cut,JJ,82,0
2018-03-22,March,Thursday,GOSD01,SHCW,Women's hair cut,JJ,82,0
2018-03-22,March,Thursday,OKEM01,SHCW,Women's hair cut,JJ,82,0
2018-03-23,March,Friday,TAYE01,SHCM,Men's hair cut,JJ,40,0
2018-03-23,March,Friday,WARG01,SHCW,Women's hair cut,JJ,82,0
2018-03-23,March,Friday,MOOH01,SHCW,Women's hair cut,JJ,82,0
2018-03-23,March,Friday,MUMK01,SHCW,Women's hair cut,JJ,82,0
2018-03-23,March,Friday,STEL01,SHCW,Women's hair cut,JJ,82,0
2018-03-23,March,Friday,DAV*01,SHCW,Women's hair cut,JJ,82,0
2018-03-23,March,Friday,DUFD01,CON,Consultation,JJ,0,1
2018-03-24,March,Saturday,APTM01,SHCM,Men's hair cut,JJ,40,0
2018-03-24,March,Saturday,HIMJ01,CON,Consultation,JJ,0,1
2018-03-27,March,Tuesday,FELH01,SHCW,Women's hair cut,JJ,82,0
2018-03-27,March,Tuesday,MINA01,SHCW,Women's hair cut,JJ,82,0
2018-03-27,March,Tuesday,BRES01,SHCW,Women's hair cut,JJ,82,0
2018-03-27,March,Tuesday,BUSC01,SHCW,Women's hair cut,JJ,82,0
2018-03-27,March,Tuesday,DESA01,SHCW,Women's hair cut,JJ,82,0
2018-03-28,March,Wednesday,CAND01,SHCM,Men's hair cut,JJ,40,0
2018-03-28,March,Wednesday,CAND01,CCAMO,Men's camo color,JJ,45,0
2018-03-28,March,Wednesday,HOP01,SHCW,Women's hair cut,JJ,82,0
2018-03-29,March,Thursday,LINM01,SHCW,Women's hair cut,JJ,82,0
2018-03-29,March,Thursday,REDM01,SHCW,Women's hair cut,JJ,82,0
2018-03-29,March,Thursday,FLEC01,SHCW,Women's hair cut,JJ,82,0
2018-03-29,March,Thursday,WIL*01,SHCW,Women's hair cut,JJ,88.44,1
2018-03-30,March,Friday,PRIM01,SHCW,Women's hair cut,JJ,51,0
2018-03-30,March,Friday,CHUC01,SHCW,Women's hair cut,JJ,82,0
2018-04-01,April,Sunday,SLEA01,CON,Consultation,HOUSE,0,0
2018-04-01,April,Sunday,SLEA01,CON,Consultation,HOUSE,0,0
2018-04-03,April,Tuesday,YATT01,SHCM,Men's hair cut,BECKY,30,0
2018-04-03,April,Tuesday,NICP01,SHCM,Men's hair cut,BECKY,30,0
2018-04-03,April,Tuesday,DANJ01,SBD,Blowdry,SINEAD,30,0
2018-04-03,April,Tuesday,WONM02,SBD,Blowdry,JJ,32,0
2018-04-03,April,Tuesday,THOW01,SBD,Blowdry,JJ,32,0
2018-04-03,April,Tuesday,DOWR01,SHCW,Women's hair cut,BECKY,60,0
2018-04-03,April,Tuesday,HILJ01,CFC,Color full color,KELLY,63.13,1
2018-04-03,April,Tuesday,BOSJ01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-03,April,Tuesday,LINJ01,SHCW,Women's hair cut,JJ,82,0
2018-04-03,April,Tuesday,BREH01,SHCW,Women's hair cut,JJ,82,0
2018-04-03,April,Tuesday,KOOM01,SHCW,Women's hair cut,JJ,88.44,1
2018-04-03,April,Tuesday,SKUD01,SBD5+1,Blow dry bundle 5+1,BECKY,230,0
2018-04-03,April,Tuesday,WONM02,SBD,Blowdry,JJ,44.55,1
2018-04-04,April,Wednesday,COLJ01,SHCM,Men's hair cut,JJ,40,0
2018-04-04,April,Wednesday,SLUS01,SHCM,Men's hair cut,JJ,40,0
2018-04-04,April,Wednesday,SARA01,SHCM,Men's hair cut,JJ,40,0
2018-04-04,April,Wednesday,MARG01,SHCM,Men's hair cut,JJ,40,0
2018-04-04,April,Wednesday,SCHH01,SBD,Blowdry,SINEAD,40,0
2018-04-04,April,Wednesday,WOOD01,CTU,Color touch up,KELLY,55,0
2018-04-04,April,Wednesday,BALJ01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-04,April,Wednesday,KEN*01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-04,April,Wednesday,WOOD01,SHCW,Women's hair cut,JJ,92,0
2018-04-04,April,Wednesday,STRH01,CHLFH,Highlights full,KELLY,120,1
2018-04-04,April,Wednesday,SCHH01,CHLFH,Highlights full,KELLY,120,0
2018-04-04,April,Wednesday,SARA01,CBAL,Balayage,KELLY,155.56,1
2018-04-05,April,Thursday,TINT01,SHCM,Men's hair cut,BECKY,30,0
2018-04-05,April,Thursday,SUPR01,SHCM,Men's hair cut,BECKY,30,0
2018-04-05,April,Thursday,BREM01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-05,April,Thursday,PIPJ01,SHCM,Men's hair cut,JJ,40,0
2018-04-05,April,Thursday,LYNG01,SHCM,Men's hair cut,JJ,40,0
2018-04-05,April,Thursday,HOLL01,CTU,Color touch up,KELLY,55,0
2018-04-05,April,Thursday,DANJ02,SHCW,Women's hair cut,BECKY,60,0
2018-04-05,April,Thursday,SCHJ01,SHCM,Men's hair cut,JJ,60,0
2018-04-05,April,Thursday,COOM01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-05,April,Thursday,HOLL01,SHCW,Women's hair cut,SINEAD,80,0
2018-04-05,April,Thursday,JASA01,SHCW,Women's hair cut,JJ,82,0
2018-04-05,April,Thursday,VERM01,SHCW,Women's hair cut,JJ,82,0
2018-04-05,April,Thursday,JARS01,SHCW,Women's hair cut,JJ,82,0
2018-04-05,April,Thursday,SHIG01,SHCW,Women's hair cut,JJ,92,0
2018-04-05,April,Thursday,SHIG01,CHLPL,Highlights partial,KELLY,100,0
2018-04-05,April,Thursday,HILJ01,SBD5+1,Blow dry bundle 5+1,SINEAD,230,0
2018-04-06,April,Friday,KLEA01,SHCM,Men's hair cut,BECKY,30,0
2018-04-06,April,Friday,HELJ01,SHCM,Men's hair cut,BECKY,30,0
2018-04-06,April,Friday,NORE01,SBD,Blowdry,BECKY,30,0
2018-04-06,April,Friday,LEEP01,SHCM,Men's hair cut,JJ,40,0
2018-04-06,April,Friday,PLUJ01,SHCM,Men's hair cut,JJ,40,0
2018-04-06,April,Friday,THOW02,SHCM,Men's hair cut,JJ,40,0
2018-04-06,April,Friday,WAX*01,SHCM,Men's hair cut,JJ,40,0
2018-04-06,April,Friday,MCLI01,SHCM,Men's hair cut,JJ,40,0
2018-04-06,April,Friday,MORB01,SBD,Blowdry,BECKY,40,0
2018-04-06,April,Friday,BROS01,SHCW,Women's hair cut,BECKY,60,0
2018-04-06,April,Friday,KULR01,SHCW,Women's hair cut,BECKY,60,0
2018-04-06,April,Friday,MORB01,CFC,Color full color,KELLY,70,0
2018-04-06,April,Friday,SINM01,SHCW,Women's hair cut,JJ,82,0
2018-04-06,April,Friday,NGUS01,CALC,Accent lights and color,KELLY,90,0
2018-04-07,April,Saturday,STOD01,SHCM,Men's hair cut,BECKY,30,0
2018-04-07,April,Saturday,SINT01,SHCC,Children (under 12),BECKY,30,0
2018-04-07,April,Saturday,SINW01,SHCC,Children (under 12),JJ,32,0
2018-04-07,April,Saturday,WILK01,SBD,Blowdry,JJ,42,0
2018-04-07,April,Saturday,SENM01,SHCW,Women's hair cut,BECKY,60,0
2018-04-07,April,Saturday,WANM01,SHCW,Women's hair cut,BECKY,60,0
2018-04-07,April,Saturday,BLAJ01,SHCW,Women's hair cut,SINEAD,65,0
2018-04-07,April,Saturday,JOHJ01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-07,April,Saturday,KENH01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-07,April,Saturday,CAYK01,SHCW,Women's hair cut,BECKY,70,0
2018-04-07,April,Saturday,CAYK01,CFC,Color full color,KELLY,70,0
2018-04-07,April,Saturday,GALG01,SHCW,Women's hair cut,JJ,82,0
2018-04-07,April,Saturday,DOLD01,SHCW,Women's hair cut,JJ,82,0
2018-04-07,April,Saturday,KURG01,SHCW,Women's hair cut,JJ,82,0
2018-04-07,April,Saturday,WILK01,CHLPHC,Partial highlights and color,KELLY,120,0
2018-04-08,April,Sunday,CHAG01,SHCM,Men's hair cut,BECKY,30,0
2018-04-08,April,Sunday,SCHJ03,SBD,Blowdry,BECKY,30,0
2018-04-08,April,Sunday,DOWR01,SBD,Blowdry,BECKY,50,0
2018-04-08,April,Sunday,TOPS01,SHCW,Women's hair cut,BECKY,60,0
2018-04-08,April,Sunday,HUDM01,SHCW,Women's hair cut,JJ,88.44,1
2018-04-10,April,Tuesday,MCCB01,SHCM,Men's hair cut,BECKY,30,0
2018-04-10,April,Tuesday,IRWE01,SHCM,Men's hair cut,SINEAD,45,0
2018-04-10,April,Tuesday,IRWE01,CTU,Color touch up,KELLY,55,0
2018-04-10,April,Tuesday,MARD01,SHCW,Women's hair cut,BECKY,60,0
2018-04-10,April,Tuesday,LANS01,SHCW,Women's hair cut,BECKY,60,0
2018-04-10,April,Tuesday,SIDA01,SHCW,Women's hair cut,BECKY,60,0
2018-04-10,April,Tuesday,CARB01,SHCW,Women's hair cut,BECKY,60,0
2018-04-10,April,Tuesday,KOOM01,SHCW,Women's hair cut,JJ,82,0
2018-04-10,April,Tuesday,BOWM01,SHCW,Women's hair cut,JJ,82,0
2018-04-10,April,Tuesday,SAMB01,SHCW,Women's hair cut,JJ,82,0
2018-04-10,April,Tuesday,KRIA01,SHCW,Women's hair cut,JJ,82,0
2018-04-10,April,Tuesday,CULT01,CON,Consultation,SINEAD,8.33,1
2018-04-10,April,Tuesday,PUGS01,CON,Consultation,JJ,0,1
2018-04-11,April,Wednesday,VAUD01,SBD,Blowdry,JJ,32,0
2018-04-11,April,Wednesday,POOD01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-11,April,Wednesday,TRAJ01,SHCM,Men's hair cut,JJ,40,0
2018-04-11,April,Wednesday,DOWR01,SBD,Blowdry,SINEAD,45.11,1
2018-04-11,April,Wednesday,HILJ01,SBD,Blowdry,SINEAD,45.11,1
2018-04-11,April,Wednesday,POTR01,SHCM,Men's hair cut,JJ,60,0
2018-04-11,April,Wednesday,BROA01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-11,April,Wednesday,GREN01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-11,April,Wednesday,DACJ01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-11,April,Wednesday,RUTA01,CALC,Accent lights and color,KELLY,80,0
2018-04-11,April,Wednesday,GARJ01,SHCW,Women's hair cut,JJ,82,0
2018-04-11,April,Wednesday,SPRK01,SHCW,Women's hair cut,JJ,82,0
2018-04-11,April,Wednesday,KIMF01,SHCW,Women's hair cut,JJ,82,0
2018-04-11,April,Wednesday,ARRM01,SHCW,Women's hair cut,JJ,82,0
2018-04-11,April,Wednesday,HENI01,SHCW,Women's hair cut,JJ,82,0
2018-04-11,April,Wednesday,RUTA01,SHCW,Women's hair cut,JJ,92,0
2018-04-11,April,Wednesday,HOLL01,SBD5+1,Blow dry bundle 5+1,HOUSE,225,0
2018-04-11,April,Wednesday,KUKK01,CON,Consultation,SINEAD,8.33,1
2018-04-12,April,Thursday,STEB01,SHCM,Men's hair cut,BECKY,30,0
2018-04-12,April,Thursday,GUBD01,SHCM,Men's hair cut,JJ,40,0
2018-04-12,April,Thursday,ESKR01,SHCW,Women's hair cut,JJ,82,0
2018-04-12,April,Thursday,BOWV01,SHCW,Women's hair cut,JJ,82,0
2018-04-12,April,Thursday,JIAL01,SHCW,Women's hair cut,JJ,82,0
2018-04-12,April,Thursday,PIVS01,SHCW,Women's hair cut,JJ,82,0
2018-04-13,April,Friday,MERM01,SHCM,Men's hair cut,BECKY,30,0
2018-04-13,April,Friday,SIRM01,SBD,Blowdry,BECKY,30,0
2018-04-13,April,Friday,BYRP01,SBD,Blowdry,BECKY,30,0
2018-04-13,April,Friday,HILJ01,SBD,Blowdry,BECKY,50,0
2018-04-13,April,Friday,DUFD01,SHCM,Men's hair cut,JJ,60,0
2018-04-13,April,Friday,THOD01,SHCM,Men's hair cut,JJ,60,0
2018-04-13,April,Friday,CHOC01,SHCW,Women's hair cut,BECKY,67.84,1
2018-04-13,April,Friday,ALLM01,SHCW,Women's hair cut,JJ,82,0
2018-04-13,April,Friday,ROSL01,SHCW,Women's hair cut,JJ,82,0
2018-04-13,April,Friday,MOLA01,SHCW,Women's hair cut,JJ,82,0
2018-04-13,April,Friday,NORJ01,SHCW,Women's hair cut,JJ,88.44,1
2018-04-14,April,Saturday,WOOJ01,SBD,Blowdry,JJ,32,0
2018-04-14,April,Saturday,LEEN01,SHCC,Children (under 12),BECKY,50,0
2018-04-14,April,Saturday,SKUD01,SBD,Blowdry,BECKY,50,0
2018-04-14,April,Saturday,BONT01,SHCW,Women's hair cut,BECKY,60,0
2018-04-14,April,Saturday,SAVP01,SHCW,Women's hair cut,JJ,82,0
2018-04-14,April,Saturday,STOK01,SHCW,Women's hair cut,JJ,82,0
2018-04-14,April,Saturday,SHAG01,SHCW,Women's hair cut,JJ,82,0
2018-04-16,April,Monday,BLAR01,SHCW,Women's hair cut,BECKY,60,0
2018-04-17,April,Tuesday,HUYK01,SBD,Blowdry,BECKY,30,0
2018-04-17,April,Tuesday,COLC01,SBD,Blowdry,BECKY,30,0
2018-04-17,April,Tuesday,HOG*01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-17,April,Tuesday,JONC01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-17,April,Tuesday,LEEM01,CTU,Color touch up,KELLY,55,0
2018-04-17,April,Tuesday,STEA01,SHCW,Women's hair cut,BECKY,60,0
2018-04-17,April,Tuesday,GOUE01,SHCW,Women's hair cut,BECKY,60,0
2018-04-17,April,Tuesday,ROWD01,SHCW,Women's hair cut,BECKY,60,0
2018-04-17,April,Tuesday,MANL01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-17,April,Tuesday,WEIA01,SHCW,Women's hair cut,JJ,82,0
2018-04-17,April,Tuesday,LEEM01,SHCW,Women's hair cut,JJ,92,0
2018-04-17,April,Tuesday,BROS01,SBD5+1,Blow dry bundle 5+1,HOUSE,230,0
2018-04-18,April,Wednesday,WELL01,SBD,Blowdry,SINEAD,30,0
2018-04-18,April,Wednesday,MILE01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-18,April,Wednesday,DAVA01,SHCW,Women's hair cut,JJ,82,0
2018-04-18,April,Wednesday,SORM01,SHCW,Women's hair cut,JJ,92,0
2018-04-18,April,Wednesday,SORM01,CHLPL,Highlights partial,KELLY,100,0
2018-04-18,April,Wednesday,KUKK01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-04-18,April,Wednesday,PHIC01,SHCW,Women's hair cut,SINEAD,74.67,1
2018-04-19,April,Thursday,ZUKS01,SHCM,Men's hair cut,BECKY,30,0
2018-04-19,April,Thursday,RABH01,SHCC,Children (under 12),BECKY,30,0
2018-04-19,April,Thursday,MAKM01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-19,April,Thursday,BUDG02,SHCM,Men's hair cut,SINEAD,35,0
2018-04-19,April,Thursday,JOHD01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-19,April,Thursday,SCHH01,SBD,Blowdry,BECKY,50,0
2018-04-19,April,Thursday,HOLL01,SBD,Blowdry,SINEAD,50,0
2018-04-19,April,Thursday,KEIS01,SHCW,Women's hair cut,BECKY,60,0
2018-04-19,April,Thursday,LUL01,SHCW,Women's hair cut,BECKY,60,0
2018-04-19,April,Thursday,GRIA01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-19,April,Thursday,MCGV01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-19,April,Thursday,BROT01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-19,April,Thursday,JARM01,SHCW,Women's hair cut,JJ,82,0
2018-04-19,April,Thursday,TOHS01,SHCW,Women's hair cut,JJ,82,0
2018-04-19,April,Thursday,COAA01,SHCW,Women's hair cut,JJ,82,0
2018-04-19,April,Thursday,VAUD01,SHCW,Women's hair cut,JJ,102,0
2018-04-19,April,Thursday,CASH01,CON,Consultation,JJ,0,1
2018-04-19,April,Thursday,DODK01,CON,Consultation,SINEAD,8.33,1
2018-04-20,April,Friday,SHIG01,CON,Consultation,BECKY,0,0
2018-04-20,April,Friday,FINW01,SHCM,Men's hair cut,BECKY,30,0
2018-04-20,April,Friday,HUDM01,SBD,Blowdry,BECKY,30,0
2018-04-20,April,Friday,FOXS01,SBD,Blowdry,JJ,32,0
2018-04-20,April,Friday,BARW01,SHCM,Men's hair cut,JJ,40,0
2018-04-20,April,Friday,OHAG01,SHCM,Men's hair cut,JJ,40,0
2018-04-20,April,Friday,WARG01,SBD,Blowdry,JJ,52,0
2018-04-20,April,Friday,SEDD01,SHCW,Women's hair cut,BECKY,60,0
2018-04-20,April,Friday,SCOL01,SHCW,Women's hair cut,BECKY,60,0
2018-04-20,April,Friday,KINN01,SHCW,Women's hair cut,JJ,82,0
2018-04-20,April,Friday,NICM01,SHCW,Women's hair cut,JJ,82,0
2018-04-20,April,Friday,KOSI01,SHCW,Women's hair cut,JJ,82,0
2018-04-20,April,Friday,MOLA01,SHCW,Women's hair cut,JJ,88.44,1
2018-04-21,April,Saturday,BARA01,TRE 1,Treatments 1,SINEAD,20,0
2018-04-21,April,Saturday,DELC01,SHCM,Men's hair cut,BECKY,30,0
2018-04-21,April,Saturday,BARA01,SBD,Blowdry,SINEAD,30,0
2018-04-21,April,Saturday,NIDN01,SBD,Blowdry,JJ,32,0
2018-04-21,April,Saturday,MCND01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-21,April,Saturday,SHAA01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-21,April,Saturday,BUDG02,SHCM,Men's hair cut,SINEAD,41.41,1
2018-04-21,April,Saturday,HILJ01,SBD,Blowdry,SINEAD,50,0
2018-04-21,April,Saturday,HEIM01,SHCW,Women's hair cut,BECKY,60,0
2018-04-21,April,Saturday,STEI01,SHCW,Women's hair cut,BECKY,60,0
2018-04-21,April,Saturday,STEM01,SHCW,Women's hair cut,BECKY,60,0
2018-04-21,April,Saturday,WILB01,SDUD,Dry updo,BECKY,60,0
2018-04-21,April,Saturday,STEM01,SHCW,Women's hair cut,BECKY,67.84,1
2018-04-21,April,Saturday,RICP01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-21,April,Saturday,NEML01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-21,April,Saturday,LEIF01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-21,April,Saturday,ALIR01,SDUD,Dry updo,JJ,82,0
2018-04-21,April,Saturday,RUTR01,SHCW,Women's hair cut,JJ,102,0
2018-04-21,April,Saturday,CORS01,SHCW,Women's hair cut,JJ,102,0
2018-04-22,April,Sunday,APTM01,SHCM,Men's hair cut,JJ,30,0
2018-04-22,April,Sunday,FRAW01,SHCM,Men's hair cut,BECKY,30,0
2018-04-22,April,Sunday,COLS01,SBD,Blowdry,BECKY,45.26,1
2018-04-22,April,Sunday,SKUT01,SHCW,Women's hair cut,BECKY,60,0
2018-04-22,April,Sunday,BAIL01,SHCW,Women's hair cut,BECKY,60,0
2018-04-22,April,Sunday,SARK01,SHCW,Women's hair cut,JJ,82,0
2018-04-22,April,Sunday,WONM02,SBD5+1,Blow dry bundle 5+1,HOUSE,260,0
2018-04-24,April,Tuesday,OWED01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-24,April,Tuesday,HENB01,SHCM,Men's hair cut,JJ,40,0
2018-04-24,April,Tuesday,BEAL01,SHCC,Children (under 12),SINEAD,45,0
2018-04-24,April,Tuesday,BEAA01,SHCC,Children (under 12),SINEAD,45,0
2018-04-24,April,Tuesday,SCHJ01,CCAMO,Men's camo color,JJ,45,0
2018-04-24,April,Tuesday,BREF01,SHCM,Men's hair cut,JJ,49.48,1
2018-04-24,April,Tuesday,SKUD01,SBD,Blowdry,BECKY,50,0
2018-04-24,April,Tuesday,MCKT01,SHCW,Women's hair cut,BECKY,60,0
2018-04-24,April,Tuesday,SCHJ01,SHCM,Men's hair cut,JJ,60,0
2018-04-24,April,Tuesday,BERI01,SHCM,Men's hair cut,JJ,60,0
2018-04-24,April,Tuesday,KATM01,SHCW,Women's hair cut,JJ,82,0
2018-04-24,April,Tuesday,LEVL01,SHCW,Women's hair cut,JJ,82,0
2018-04-25,April,Wednesday,ZUGL01,SBD,Blowdry,SINEAD,30,0
2018-04-25,April,Wednesday,WRI*01,SHCM,Men's hair cut,SINEAD,35,0
2018-04-25,April,Wednesday,SLUS01,SHCM,Men's hair cut,JJ,40,0
2018-04-25,April,Wednesday,STOV01,SHCM,Men's hair cut,JJ,40,0
2018-04-25,April,Wednesday,BOYL01,CMT,Color mini touch up,SINEAD,45,0
2018-04-25,April,Wednesday,ROLD01,SHCM,Men's hair cut,JJ,49.48,1
2018-04-25,April,Wednesday,BOYL01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-25,April,Wednesday,YOUS01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-25,April,Wednesday,HILE01,SHCW,Women's hair cut,JJ,82,0
2018-04-25,April,Wednesday,MCGA01,SHCW,Women's hair cut,JJ,82,0
2018-04-25,April,Wednesday,RUTM01,SHCW,Women's hair cut,JJ,82,0
2018-04-26,April,Thursday,RODP01,TRE 1,Treatments 1,SINEAD,20,0
2018-04-26,April,Thursday,COLR01,SHCM,Men's hair cut,BECKY,30,0
2018-04-26,April,Thursday,RODP01,SBD,Blowdry,SINEAD,30,0
2018-04-26,April,Thursday,MOYJ01,SHCM,Men's hair cut,JJ,40,0
2018-04-26,April,Thursday,BANR01,SBD,Blowdry,BECKY,40,0
2018-04-26,April,Thursday,KUKK01,SBD,Blowdry,SINEAD,45.11,1
2018-04-26,April,Thursday,BUSM01,SBD,Blowdry,SINEAD,45.11,1
2018-04-26,April,Thursday,NIES02,SHCM,Men's hair cut,JJ,49.48,1
2018-04-26,April,Thursday,HOLL01,SBD,Blowdry,SINEAD,50,0
2018-04-26,April,Thursday,BROS01,SBD,Blowdry,BECKY,50,0
2018-04-26,April,Thursday,MOIB01,CTU,Color touch up,KELLY,52.5,1
2018-04-26,April,Thursday,BANR01,CTU,Color touch up,BECKY,55,0
2018-04-26,April,Thursday,GALB01,SHCM,Men's hair cut,JJ,60,0
2018-04-26,April,Thursday,MOIB01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-26,April,Thursday,BUSM01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-26,April,Thursday,SMIC01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-26,April,Thursday,GREM01,SHCW,Women's hair cut,JJ,82,0
2018-04-26,April,Thursday,GELK01,SHCW,Women's hair cut,JJ,82,0
2018-04-26,April,Thursday,COLG01,SHCW,Women's hair cut,JJ,82,0
2018-04-26,April,Thursday,CARC01,SHCW,Women's hair cut,JJ,82,0
2018-04-27,April,Friday,REIM01,SHCM,Men's hair cut,BECKY,30,0
2018-04-27,April,Friday,ARMG01,SBD,Blowdry,BECKY,30,0
2018-04-27,April,Friday,OZIS01,SBD,Blowdry,BECKY,30,0
2018-04-27,April,Friday,LEWH01,SBD,Blowdry,JJ,32,0
2018-04-27,April,Friday,GRET01,SHCM,Men's hair cut,JJ,40,0
2018-04-27,April,Friday,HARW01,SHCM,Men's hair cut,JJ,40,0
2018-04-27,April,Friday,YATT01,SHCM,Men's hair cut,BECKY,50,0
2018-04-27,April,Friday,KLEA01,SHCM,Men's hair cut,BECKY,50,0
2018-04-27,April,Friday,RANZ01,SHCW,Women's hair cut,BECKY,60,0
2018-04-27,April,Friday,MUMK01,SHCW,Women's hair cut,JJ,75,0
2018-04-27,April,Friday,KM01,SHCW,Women's hair cut,JJ,82,0
2018-04-27,April,Friday,LINM02,SHCW,Women's hair cut,JJ,82,0
2018-04-27,April,Friday,TINA01,SHCW,Women's hair cut,JJ,82,0
2018-04-27,April,Friday,CHEW01,SHCW,Women's hair cut,JJ,102,0
2018-04-27,April,Friday,GOSD01,SHCW,Women's hair cut,JJ,102,0
2018-04-27,April,Friday,SIRM01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-04-27,April,Friday,CARC01,CON,Consultation,JJ,0,1
2018-04-28,April,Saturday,CULT01,CON,Consultation,SINEAD,0,0
2018-04-28,April,Saturday,MCGA02,SHCM,Men's hair cut,SINEAD,35,0
2018-04-28,April,Saturday,BISJ01,SBD,Blowdry,JJ,44.55,1
2018-04-28,April,Saturday,TAYE01,SHCM,Men's hair cut,JJ,49.48,1
2018-04-28,April,Saturday,RODP01,SBD,Blowdry,SINEAD,50,0
2018-04-28,April,Saturday,WOOJ01,SBD,Blowdry,SINEAD,50,0
2018-04-28,April,Saturday,WONM02,SBD,Blowdry,JJ,52,0
2018-04-28,April,Saturday,ROGE01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-28,April,Saturday,PHIJ01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-28,April,Saturday,WINL01,SHCW,Women's hair cut,SINEAD,70,0
2018-04-28,April,Saturday,LEGL01,SHCW,Women's hair cut,SINEAD,74.67,1
2018-04-28,April,Saturday,MACB01,SHCW,Women's hair cut,JJ,82,0
2018-04-28,April,Saturday,WHIA01,SHCW,Women's hair cut,JJ,82,0
2018-04-28,April,Saturday,HOS01,SHCW,Women's hair cut,JJ,82,0
2018-04-28,April,Saturday,HUDM01,SHCW,Women's hair cut,JJ,102,0
2018-04-29,April,Sunday,WAGL01,SHCW,Women's hair cut,JJ,82,0
2018-04-29,April,Sunday,ZHIJ01,SHCW,Women's hair cut,JJ,82,0
